o---oo-xx,0,48,32,215,0,0,23,0,0
-o-oo-x-x,35,0,132,0,0,95,0,21,0
--x-o-o--,2603,1339,0,429,0,2065,0,710,1752
-xx-o-oo-,12,0,0,42,0,106,0,0,206
-xoxo---o,19,0,0,0,0,0,20,0,0
-xxo-oo--,21,0,0,0,129,0,0,74,54
--xox--oo,203,127,0,0,0,164,20,0,0
oxxox--oo,0,0,0,0,0,0,40,0,0
-----xo-o,60,570,225,546,2850,0,0,625,0
x--xooo--,0,55,79,0,0,0,0,0,0
xx-xooo-o,0,0,42,0,0,0,0,0,0
--xxo--oo,65,90,0,0,0,0,65,0,0
oo-xoox-x,0,0,0,0,0,0,0,51,0
xo--x-oo-,0,0,48,173,0,500,0,0,22
--xoxo-o-,310,222,0,0,0,0,8,0,265
oxxoxo-o-,0,0,0,0,0,0,32,0,0
oo------x,0,0,5101,328,1015,2382,3782,1294,0
oo-o--x-x,0,0,390,0,149,111,0,27,0
ooxo--xox,0,0,0,0,32,41,0,0,0
-o-o-xxo-,0,0,202,0,93,0,0,0,29
ooxo-xxo-,0,0,0,0,46,0,0,0,39
-----x-oo,376,31,939,1189,566,0,1702,0,0
--o-xx-oo,36,68,0,16,0,0,82,0,0
oxo-xx-oo,0,0,0,35,0,0,0,0,0
--x-oo-xo,121,13,0,0,0,0,0,0,0
-xx-oooxo,40,0,0,0,0,0,0,0,0
-ooxoox-x,47,0,0,0,0,0,0,36,0
-o-xo----,1376,0,201,0,0,155,2185,762,357
xooxo----,0,0,0,0,0,13,27,215,50
ooxx---o-,0,0,0,0,253,227,259,0,32
--x---oo-,5519,1478,0,652,1410,2183,0,0,4392
o-xxoxoo-,0,0,0,0,0,0,0,0,34
-xoo-----,1391,0,0,0,3144,4,1021,3259,1400
oxoo-x-xo,0,0,0,0,40,0,0,0,0
-o-x----o,2370,0,2070,0,3398,1583,3993,502,0
oo-xx---o,0,0,301,0,0,17,148,154,0
---o---ox,5037,809,4085,0,4347,4057,2619,0,0
--oox--ox,16,169,0,0,0,152,141,0,0
-oooxx-ox,51,0,0,0,0,0,0,0,0
oo-ox---x,0,0,225,0,0,70,118,5,0
oo-oxx-ox,0,0,51,0,0,0,0,0,0
---oxox-o,114,198,19,0,0,0,0,300,0
-x-oxoxoo,0,0,38,0,0,0,0,0,0
-ooo---xx,302,0,0,0,160,46,23,0,0
-ooox-oxx,39,0,0,0,0,0,0,0,0
--o--xoox,79,0,0,146,210,0,0,0,0
-oox-xoox,0,0,0,0,37,0,0,0,0
xo---o-ox,0,0,67,127,23,0,105,0,0
---oo--x-,167,337,941,0,0,536,501,0,1101
--ooo-xx-,14,59,0,0,0,107,0,0,19
oxooo-xx-,0,0,0,0,0,0,0,0,43
xo---oo-x,0,0,110,87,24,0,0,46,0
xoxo-oo-x,0,0,0,0,36,0,0,0,0
--xo---o-,4821,4661,0,0,5023,2364,3789,0,3834
--xo--xoo,177,336,0,0,15,151,0,0,0
ox---o---,0,0,1212,133,3136,0,649,1228,503
oxo--o--x,0,0,0,0,155,0,73,137,0
---x-o-o-,5649,705,3246,0,735,0,3206,0,1907
--ox-o-ox,348,0,0,0,116,0,176,0,0
oo-xx--o-,0,0,347,0,0,28,251,0,93
-o--o-oxx,0,0,174,0,0,46,0,0,0
oo--oxoxx,0,0,35,0,0,0,0,0,0
xo-----o-,0,0,2717,4495,4440,935,4522,0,2853
xoo-x--o-,0,0,0,371,0,255,228,0,23
xoooxx-o-,0,0,0,0,0,0,0,0,47
--xo-o-ox,96,81,0,0,288,0,79,0,0
-oxo-oxox,0,0,0,0,44,0,0,0,0
ox-o-ox--,0,0,61,0,203,0,0,165,19
ox-oxox-o,0,0,36,0,0,0,0,36,0
oxxo----o,0,0,0,0,249,0,136,113,0
o-x-o-o-x,0,90,0,163,0,15,0,46,0
o-xxo-oox,0,0,0,0,0,30,0,0,0
o----xo--,0,275,1702,1904,1708,0,0,497,1841
oo---xox-,0,0,19,18,55,0,0,0,20
x-o---o--,0,427,0,724,2549,1618,0,689,2890
---xoo---,3148,721,1031,0,0,0,2582,648,933
x--xoo--o,0,174,182,0,0,0,25,11,0
xoxxoo--o,0,0,0,0,0,0,45,0,0
-o-o-x---,706,0,2896,0,2446,0,1223,362,3319
xo-oox---,0,0,32,0,0,0,0,0,101
-x-o-oox-,129,0,56,0,17,0,0,0,52
xoo--o--x,0,0,0,108,18,0,344,154,0
xo-o-x-o-,0,0,35,0,193,0,0,0,190
---o--ox-,2295,1502,500,0,2337,167,0,0,569
---oxoox-,418,12,97,0,0,0,0,0,214
--ooxooxx,40,54,0,0,0,0,0,0,0
---o---xo,1135,2870,1905,0,2121,327,1203,0,0
-o-oxoxxo,0,0,56,0,0,0,0,0,0
o-x-o----,0,185,0,510,0,2853,856,408,3762
o-x-oxo--,0,55,0,81,0,0,0,116,11
-x-o---o-,1498,0,2374,0,1922,296,1155,0,1008
xoo--ooxx,0,0,0,0,38,0,0,0,0
xoo--ox--,0,0,0,20,292,0,0,110,382
xoo-xoxo-,0,0,0,36,0,0,0,0,36
x--oox-o-,0,67,170,0,0,0,0,0,1
o-oxx--o-,0,224,0,0,0,19,39,0,56
x-o-----o,0,124,0,1226,390,1162,506,1,0
x-o--x-oo,0,0,0,181,132,0,196,0,0
x-o-oxxoo,0,0,0,46,0,0,0,0,0
----xoo--,3300,4566,1149,657,0,0,0,3930,2949
-ox-xoo--,85,0,0,0,0,0,0,0,222
-ox-xooox,47,0,0,0,0,0,0,0,0
--o-x-o--,3674,2099,0,5010,0,2022,0,4672,3573
o-oxx-oox,0,0,0,0,0,51,0,0,0
x-xoox-oo,0,43,0,0,0,0,0,0,0
-ooox---x,17,0,0,0,0,226,93,97,0
xooox-ox-,0,0,0,0,0,0,0,0,35
x--oo--ox,0,49,91,0,0,73,0,0,0
xx-oo-oox,0,0,41,0,0,0,0,0,0
o---xo-xo,0,15,301,37,0,0,203,0,0
-----oo-x,2039,1302,853,748,2302,0,0,1086,0
----xooox,27,59,88,192,0,0,0,0,0
ox-ox---o,0,0,208,0,0,119,193,17,0
x---oo---,0,1805,1286,1266,0,0,1743,469,250
x-oxoo---,0,36,0,0,0,0,16,18,177
-x---oo--,3287,0,1692,524,5798,0,0,1516,1380
xo-x--oo-,0,0,0,0,118,88,0,0,116
xo-x-ooox,0,0,0,0,39,0,0,0,0
-o-o-o-xx,215,0,34,0,209,0,19,0,0
oox-x--o-,0,0,0,222,0,360,22,0,311
oox-xxoo-,0,0,0,50,0,0,0,0,34
-ox-----o,1079,0,0,2160,2993,264,3960,666,0
xoxo----o,0,0,0,0,98,0,84,0,0
o--o-oxx-,0,273,211,0,395,0,0,0,17
o-xo-oxxo,0,0,0,0,43,0,0,0,0
-oxo-x--o,0,0,0,0,92,0,74,0,0
ooxoxx--o,0,0,0,0,0,0,38,0,0
-oox---ox,115,0,0,0,164,47,90,0,0
--o--xxoo,66,0,0,363,106,0,0,0,0
xx-o-o-o-,0,0,17,0,196,0,18,0,68
o-ox-xo--,0,75,0,0,11,0,0,42,56
xo--oox--,0,0,46,23,0,0,0,135,119
-x--oxoo-,83,0,197,0,0,0,0,0,94
oxx-oxoo-,0,0,0,0,0,0,0,0,39
-oo-x-xo-,160,0,0,127,0,28,0,0,100
----ooxox,52,0,0,0,0,0,0,0,0
x-o-ooxox,0,0,0,36,0,0,0,0,0
-o-x--o--,687,0,1075,0,2199,1967,0,128,732
oo-xx-o--,0,0,157,0,0,15,0,53,72
oo-xx-oxo,0,0,0,0,0,47,0,0,0
o----x--o,0,1012,67,1254,3064,0,283,314,0
o--x-xo-o,0,22,24,0,18,0,0,98,0
oo--x----,0,0,5192,2928,0,3940,2000,1285,916
oo--xx-o-,0,0,629,18,0,0,156,0,184
-----ox-o,5384,2222,4023,2928,2292,0,0,1867,0
o-x--ox-o,0,82,0,169,23,0,0,186,0
---ox-xoo,174,179,22,0,0,125,0,0,0
-oxo--o-x,356,0,0,0,169,17,0,31,0
xoo---ox-,0,0,0,0,162,0,0,0,46
oox-x---o,0,0,0,298,0,202,21,145,0
-oox---xo,48,0,0,0,62,46,65,0,0
-ooxo-xxo,47,0,0,0,0,0,0,0,0
o----ox--,0,1193,5276,766,3909,0,0,4839,2134
o---xox-o,0,57,14,127,0,0,0,206,0
o--xxoxoo,0,0,32,0,0,0,0,0,0
o--o-ox-x,0,5,50,0,123,0,0,16,0
-o-oo-xx-,111,0,90,0,0,6,0,0,12
-ooooxxx-,0,0,0,0,0,0,0,0,32
oo--xxoxo,0,0,0,39,0,0,0,0,0
o--ox----,0,789,1764,0,0,401,3724,3951,1995
xo---ox-o,0,0,273,19,125,0,0,34,0
-o--oox-x,133,0,64,367,0,0,0,16,0
o------ox,0,201,1980,215,837,2229,1504,0,0
o-ox-----,0,1240,0,0,1318,381,197,195,428
o-ox--xo-,0,0,0,0,19,75,0,0,0
o-ox-xxoo,0,0,0,0,35,0,0,0,0
oxx--o-o-,0,0,0,0,110,0,120,0,0
--x-ooxo-,135,26,0,0,0,0,0,0,0
-xx-ooxoo,39,0,0,0,0,0,0,0,0
ooxxx-oo-,0,0,0,0,0,43,0,0,0
----o-ox-,123,210,707,0,0,0,0,0,265
-ox-o-ox-,0,0,0,0,0,282,0,0,86
--o--oxox,200,0,0,42,84,0,0,0,0
--o-xo---,3203,2448,0,1320,0,0,1227,2682,3626
--ooxo--x,26,240,0,0,0,0,205,299,0
----o--ox,286,160,1368,151,0,826,52,0,0
----oxoox,67,116,24,63,0,0,0,0,0
oxxoo----,0,0,0,0,0,55,0,0,57
oxxoo--ox,0,0,0,0,0,47,0,0,0
-o---xo--,1395,0,2611,2256,3333,0,0,339,3039
xo--oxo--,0,0,82,0,0,0,0,0,90
--oo-ox-x,127,33,0,0,158,0,0,22,0
-ox-oxo--,47,0,0,72,0,0,0,132,24
-xox---oo,75,0,0,0,63,42,29,0,0
-xoxo-xoo,36,0,0,0,0,0,0,0,0
oo-ooxx-x,0,0,42,0,0,0,0,28,0
-oo-o--xx,55,0,0,14,0,21,29,0,0
--oo-x-ox,127,0,0,0,134,0,0,0,0
-oxx--oo-,0,0,0,0,60,135,0,0,20
-x-oox-o-,199,0,162,0,0,0,0,0,46
-xxooxoo-,42,0,0,0,0,0,0,0,33
o-o-xo-x-,0,19,0,34,0,0,199,0,188
oox--xo--,0,0,0,307,235,0,0,62,20
oox-xxo-o,0,0,0,43,0,0,0,0,0
--x--ooox,230,75,0,0,121,0,0,0,0
-x---oxoo,256,0,175,62,104,0,0,0,0
-xxo-oxoo,28,0,0,0,48,0,0,0,0
oox--x-o-,0,0,0,202,510,0,188,0,18
ooxoxx-o-,0,0,0,0,0,0,46,0,36
xo------o,0,0,1508,2510,1170,828,4055,246,0
xo-x--o-o,0,0,0,0,0,18,0,0,0
xooxx-o-o,0,0,0,0,0,40,0,0,0
--xo----o,2391,4364,0,0,3832,489,4278,1073,0
--o--xo--,1004,655,0,685,2675,0,0,906,692
--ooxxoox,38,0,0,0,0,0,0,0,0
o-oxx---o,0,179,0,0,0,20,29,47,0
x-ooxo---,0,121,0,0,0,0,146,241,21
---xoox-o,18,89,99,0,0,0,0,13,0
-xxo-ooxo,45,0,0,0,45,0,0,0,0
-xoo-xo--,0,0,0,0,25,0,0,17,0
-xooxxo-o,0,0,0,0,0,0,0,38,0
-o--ox---,212,0,1559,310,0,0,423,1084,1065
oo--ox-x-,0,0,167,0,0,0,26,0,199
ooxoox-x-,0,0,0,0,0,0,0,0,41
ooxxo----,0,0,0,0,0,213,0,0,68
ooxxo-o-x,0,0,0,0,0,42,0,0,0
-o-x-o-ox,257,0,0,0,130,0,60,0,0
-ooxxo-ox,48,0,0,0,0,0,0,0,0
x----o-o-,0,1626,3202,4739,4615,0,10660,0,5769
-o---oxxo,28,0,233,69,227,0,0,0,0
ox-o-----,0,0,916,0,729,194,1384,2198,636
oxxo-ox-o,0,0,0,0,37,0,0,0,0
-ox--ox-o,257,0,0,339,20,0,0,224,0
xo-o--xo-,0,0,32,0,405,0,0,0,35
xooox-xo-,0,0,0,0,0,0,0,0,50
x-ox-ooox,0,0,0,0,46,0,0,0,0
x---ooxo-,0,123,67,31,0,0,0,0,66
o-xo-o--x,0,0,0,0,155,0,152,0,0
ooxo-o-xx,0,0,0,0,0,0,45,0,0
---o-ooxx,163,22,0,0,192,0,0,0,0
-o-oxooxx,30,0,0,0,0,0,0,0,0
x-o-o----,0,79,0,1526,0,83,2645,220,106
xx---ooo-,0,0,19,17,120,0,0,0,351
o-xoxo---,0,166,0,0,0,0,22,111,208
o-xoxo-xo,0,38,0,0,0,0,48,0,0
ox-----o-,0,0,1570,44,1306,245,983,0,423
ox--x--oo,0,0,153,16,0,49,189,0,0
-ooxx-o--,246,0,0,0,0,17,0,15,79
oo-x-xoox,0,0,49,0,46,0,0,0,0
---oxoo-x,22,125,75,0,0,0,0,236,0
o-o-xxo--,0,186,0,17,0,0,0,107,36
----oxo--,458,717,2524,208,0,0,0,288,1800
-x--oxo-o,56,0,0,0,0,0,0,0,0
xx-ooxo-o,0,0,41,0,0,0,0,0,0
o-xx-o--o,0,0,0,0,55,0,113,0,0
o-xxxo-oo,0,0,0,0,0,0,43,0,0
----x--oo,1408,1039,3705,2745,0,1000,3312,0,0
-x--xo-oo,44,0,253,0,0,0,81,0,0
--o-xxoo-,132,32,0,15,0,0,0,0,245
xoo-xxoo-,0,0,0,31,0,0,0,0,40
--oxoo-x-,0,0,0,0,0,0,178,0,135
-ooxooxx-,37,0,0,0,0,0,0,0,30
--xo-xoo-,107,12,0,0,26,0,0,0,15
oxo------,0,0,0,711,3030,1023,469,1746,808
oxo---o-x,0,0,0,0,32,0,0,44,0
-o-xx-o-o,63,0,47,0,0,11,0,35,0
-ooxx-oxo,0,0,0,0,0,42,0,0,0
--x--o-o-,4532,2373,0,3003,4040,0,4790,0,963
x-xo-ooox,0,35,0,0,43,0,0,0,0
o-x--x-oo,0,0,0,24,93,0,122,0,0
ooxx-x-oo,0,0,0,0,32,0,0,0,0
xoxo--o--,0,0,0,0,238,50,0,0,340
o---oxox-,0,0,50,0,0,0,0,0,25
oox-oxox-,0,0,0,0,0,0,0,0,50
ooxx--xoo,0,0,0,0,36,0,0,0,0
xo--o----,0,0,12,1692,0,112,2180,931,296
xoo-o--x-,0,0,0,147,0,0,194,0,94
xoo-ooxx-,0,0,0,33,0,0,0,0,32
-o-oo--xx,17,0,151,0,0,151,13,0,0
oxo-o--x-,0,0,0,0,0,0,62,0,67
oxo-ooxx-,0,0,0,0,0,0,0,0,39
o-o-xx--o,0,247,0,13,0,0,20,221,0
x-ooxoox-,0,54,0,0,0,0,0,0,39
oxoo--x--,0,0,0,0,131,0,0,238,150
oxooo-x-x,0,0,0,0,0,0,0,46,0
ox----o--,0,0,146,929,1275,265,0,872,233
oxx---o-o,0,0,0,0,168,0,0,8,0
oxx-xoo-o,0,0,0,0,0,0,0,53,0
x--o----o,0,955,1965,0,2118,224,401,689,0
x--oo-x-o,0,23,33,0,0,0,0,0,0
x-xoo-xoo,0,32,0,0,0,0,0,0,0
oxoo-oxx-,0,0,0,0,39,0,0,0,32
ox--o----,0,0,405,0,0,185,295,255,480
ox-oo--x-,0,0,0,0,0,0,81,0,149
oo-x--x-o,0,0,81,0,174,101,0,0,0
o--xx-oo-,0,18,52,0,0,22,0,0,86
xo-x-o--o,0,0,18,0,59,0,20,39,0
xoxx-o-oo,0,0,0,0,0,0,42,0,0
-o-o-oxx-,120,0,311,0,264,0,0,0,32
--oxxooox,43,0,0,0,0,0,0,0,0
-oxo--xo-,122,0,0,0,20,284,0,0,222
-xx--oo-o,22,0,0,80,213,0,0,102,0
o-o---xxo,0,39,0,0,79,0,0,0,0
o-oox-xxo,0,49,0,0,0,0,0,0,0
--x-oox-o,143,59,0,159,0,0,0,0,0
----ox--o,276,156,327,127,0,0,84,0,0
-x--ox-oo,22,0,72,0,0,0,0,0,0
-ox-o----,46,0,0,157,0,743,651,538,2867
x-o-xoo--,0,226,0,62,0,0,0,138,24
-oox-xo--,88,0,0,0,15,0,0,0,35
x-oo-o-x-,0,65,0,0,90,0,50,0,199
xo---xoo-,0,0,0,26,83,0,0,0,181
xo-oxxoo-,0,0,0,0,0,0,0,0,54
xooo-xo-x,0,0,0,0,48,0,0,0,0
oox-xx-oo,0,0,0,37,0,0,31,0,0
--oo--x--,349,557,0,0,2186,377,0,2347,1949
o-oox-x--,0,92,0,0,0,0,0,266,47
o-ooxox-x,0,0,0,0,0,0,0,37,0
-xooxo---,384,0,0,0,0,0,80,18,64
xxo-xooo-,0,0,0,0,0,0,0,0,38
-ox-x-o-o,0,0,0,26,0,70,0,0,0
--xox-o-o,27,13,0,0,0,0,0,103,0
-xxoxoo-o,25,0,0,0,0,0,0,41,0
o-x-x--oo,0,202,0,79,0,261,22,0,0
oo-ox--x-,0,0,68,0,0,0,196,0,16
oo-oxoxx-,0,0,38,0,0,0,0,0,40
xo-xoo---,0,0,124,0,0,0,26,106,38
xooxoo--x,0,0,0,0,0,0,30,0,0
oo---x---,0,0,3867,2076,4606,0,1479,504,1867
xx-o-oxoo,0,0,38,0,0,0,0,0,0
ox--x-o-o,0,0,85,214,0,185,0,14,0
x---o--o-,0,2229,1812,1394,0,644,1054,0,394
x--xoo-o-,0,271,204,0,0,0,11,0,54
-oo----x-,2490,0,0,459,99,230,2304,0,3349
-oo-o-xx-,302,0,0,112,0,6,0,0,20
xoooo-xx-,0,0,0,0,0,0,0,0,43
xoooxox--,0,0,0,0,0,0,0,0,44
---o-xo--,2662,1016,1343,0,685,0,0,350,1701
xoooxxo--,0,0,0,0,0,0,0,0,51
--oxoox--,16,0,0,0,0,0,0,185,199
x-o--xoo-,0,0,0,31,124,0,0,0,57
-xo-o-x-o,36,0,0,51,0,0,0,0,0
xxo-o-xoo,0,0,0,34,0,0,0,0,0
--xo-o-xo,65,171,0,0,389,0,193,0,0
-oxoxo-xo,0,0,0,0,0,0,53,0,0
x-o--o-ox,0,148,0,436,19,0,185,0,0
-xox--o-o,0,0,0,0,143,0,0,8,0
oxoxx-o-o,0,0,0,0,0,29,0,51,0
ooxo-x---,0,0,0,0,222,0,328,73,22
oox--ox--,0,0,0,269,29,0,0,169,333
oox-oox-x,0,0,0,0,0,0,0,48,0
-oox-xoxo,0,0,0,0,35,0,0,0,0
oxox-oox-,0,0,0,0,36,0,0,0,0
-o--oxox-,0,0,231,0,0,0,0,0,145
-ooo--xx-,196,0,0,0,56,90,0,0,25
oox-o-x--,0,0,0,0,0,40,0,21,256
ooxooxx--,0,0,0,0,0,0,0,0,36
o-x-----o,0,1507,0,1137,3246,846,2325,717,0
o-xx---oo,0,0,0,0,309,20,106,0,0
-xooo--x-,0,0,0,0,0,0,77,0,64
-o-oxoxox,47,0,36,0,0,0,0,0,0
-oxxo-o--,0,0,0,0,0,74,0,0,27
o--oo-x-x,0,25,243,0,0,241,0,20,0
xo-o---ox,0,0,158,0,21,187,85,0,0
-oo-xxoxo,0,0,0,42,0,0,0,0,0
--o-ooxx-,100,53,0,150,0,0,0,0,25
oo-x-----,0,0,2239,0,2308,2365,1045,248,490
--xoo-xo-,0,101,0,0,0,61,0,0,7
-xxoo-xoo,46,0,0,0,0,0,0,0,0
ooxo-oxx-,0,0,0,0,41,0,0,0,35
-ox-xo-o-,213,0,0,154,0,0,28,0,272
xo--xo-o-,0,0,196,382,0,0,434,0,16
oxo--o-x-,0,0,0,81,19,0,150,0,47
-o--o--x-,590,0,789,745,0,885,3693,0,1557
-o--ooxx-,212,0,74,229,0,0,0,0,25
xoo-xo---,0,0,0,158,0,0,309,116,19
xxo--oo--,0,0,0,0,128,0,0,74,116
xxo--ooox,0,0,0,0,41,0,0,0,0
x-oo-----,0,707,0,0,2766,903,843,1146,3005
x-oo-o--x,0,86,0,0,18,0,237,222,0
xoo---x-o,0,0,0,14,39,145,0,28,0
-oox--x-o,16,0,0,0,85,252,0,103,0
-o--o-x--,2194,0,383,1641,0,371,0,2538,1823
-xxoxo-oo,42,0,0,0,0,0,33,0,0
--x--oo--,1798,1461,0,44,1084,0,0,707,1261
xoxoxo--o,0,0,0,0,0,0,64,0,0
o----xoox,0,71,26,315,201,0,0,0,0
x------oo,0,1327,3817,3984,849,420,11135,0,0
x--ox--oo,0,94,348,0,0,0,20,0,0
xoxox--oo,0,0,0,0,0,0,47,0,0
oxox-x-oo,0,0,0,0,34,0,0,0,0
ox-x-o--o,0,0,0,0,50,0,0,46,0
--xoo--ox,97,93,0,0,0,24,22,0,0
xo--x--oo,0,0,60,174,0,62,156,0,0
xooxx-oo-,0,0,0,0,0,44,0,0,33
-oxo-x-o-,16,0,0,0,187,0,208,0,27
-o---x--o,625,0,552,1631,2182,0,1167,228,0
xo---x-oo,0,0,0,77,41,0,1,0,0
x-xoxooo-,0,47,0,0,0,0,0,0,33
--ooxo-x-,186,21,0,0,0,0,208,0,436
-oooxo-xx,39,0,0,0,0,0,32,0,0
-x-xooo--,182,0,146,0,0,0,0,0,0
xx-xoooo-,0,0,27,0,0,0,0,0,0
x---oox-o,0,120,106,16,0,0,0,0,0
o-o--oxx-,0,128,0,61,184,0,0,0,22
---xo--o-,1635,192,1109,0,0,67,308,0,211
--oxo-x-o,19,52,0,0,0,132,0,167,0
-ox--o-ox,0,0,0,0,202,0,117,0,0
o---ox---,0,53,1019,117,0,0,661,331,1145
o--xoxo--,0,0,199,0,0,0,0,0,115
o--xoxoox,0,0,43,0,0,0,0,0,0
-oxox--o-,234,0,0,0,0,231,17,0,377
o-oo-xx--,0,0,0,0,0,0,0,103,34
o-oooxxx-,0,0,0,0,0,0,0,0,42
oox---o-x,0,0,0,106,60,19,0,62,0
--ooo-x-x,39,88,0,0,0,153,0,14,0
--oxxo-o-,312,0,0,0,0,0,13,0,162
xooxxo-o-,0,0,0,0,0,0,40,0,55
oxox----o,0,0,0,0,123,59,0,34,0
-oox-xxoo,37,0,0,0,48,0,0,0,0
ox---ox-o,0,0,203,0,59,0,0,7,0
oo-oxxx-o,0,0,34,0,0,0,0,0,0
-xo--x-oo,0,0,0,23,31,0,0,0,0
xo--xo--o,0,0,243,69,0,0,188,0,0
xox-xo-oo,0,0,0,0,0,0,47,0,0
-oxxxo-oo,0,0,0,0,0,0,34,0,0
-ox---oox,178,0,0,56,163,22,0,0,0
-x-----oo,1424,0,3385,551,471,36,1365,0,0
-xxo---oo,28,0,0,0,112,101,373,0,0
oxxo--xoo,0,0,0,0,50,0,0,0,0
o-xo-ox--,0,56,0,0,12,0,0,89,210
oo-o--xx-,0,0,266,0,251,32,0,0,13
o--o-x---,0,74,1910,0,607,0,1681,504,849
o-xo-x-o-,0,77,0,0,339,0,64,0,20
---oo-x--,32,269,236,0,0,775,0,547,1223
o-xoo-x--,0,0,0,0,0,84,0,51,186
ooxoo-xx-,0,0,0,0,0,0,0,0,40
o---xoxo-,0,33,21,112,0,0,0,0,146
o--oxoxox,0,0,44,0,0,0,0,0,0
oo--xoxxo,0,0,43,0,0,0,0,0,0
ooxo--x--,0,0,0,0,23,236,0,120,571
xox--ooox,0,0,0,0,33,0,0,0,0
oxooxo--x,0,0,0,0,0,0,0,50,0
-o-xoox--,22,0,16,0,0,0,0,269,237
x-oox-o--,0,208,0,0,0,216,0,249,25
o---o-x--,0,74,508,414,0,249,0,1383,2446
oo--oxx--,0,0,67,0,0,0,0,61,114
-x-o-o-xo,81,0,241,0,30,0,2,0,0
x-xooxo-o,0,40,0,0,0,0,0,0,0
---ox-oox,24,77,180,0,0,147,0,0,0
--xoxooox,41,0,0,0,0,0,0,0,0
oxo--xo--,0,0,0,49,140,0,0,4,0
oxo-xxo-o,0,0,0,43,0,0,0,37,0
o--oox-x-,0,0,21,0,0,0,89,0,184
-oxoox---,52,0,0,0,0,0,59,151,21
o-o---x--,0,907,0,193,926,82,0,1720,592
o-ox-ox--,0,0,0,0,0,0,0,112,43
o-oxoox-x,0,0,0,0,0,0,0,47,0
-ox-x--oo,166,0,0,249,0,92,21,0,0
x-o--oox-,0,40,0,0,314,0,0,0,170
xxoo-oox-,0,0,0,0,45,0,0,0,0
-oxooxox-,0,0,0,0,0,0,0,0,42
-o--xox-o,143,0,18,140,0,0,0,61,0
-oxox---o,166,0,0,0,0,119,25,154,0
oxo--x--o,0,0,0,48,288,0,0,123,0
o---ox-ox,0,127,14,45,0,0,39,0,0
ox--xoo--,0,0,83,36,0,0,0,28,68
ox--xo--o,0,0,317,5,0,0,105,15,0
xox--oo--,0,0,0,0,25,0,0,0,99
o-o-x-ox-,0,22,0,163,0,67,0,0,22
xo-oxoxo-,0,0,40,0,0,0,0,0,42
-oo-x----,5239,0,0,2000,0,1478,970,363,2684
xooox----,0,0,0,0,0,92,82,69,15
-xx--o-oo,27,0,0,31,159,0,173,0,0
---o--xo-,1221,563,3797,0,2754,306,0,0,2447
o--o--xxo,0,69,258,0,289,0,0,0,0
ooxo--xxo,0,0,0,0,38,0,0,0,0
xo-ox--o-,0,0,285,0,0,336,223,0,25
xo---oxo-,0,0,314,32,458,0,0,0,179
xoo-x-o--,0,0,0,389,0,117,0,74,25
-xo----o-,975,0,0,421,412,144,136,0,190
oxo-x--o-,0,0,0,56,0,56,0,0,0
-xoox---o,4,0,0,0,0,231,28,15,0
oxooxx--o,0,0,0,0,0,0,0,39,0
xoxo-oxo-,0,0,0,0,48,0,0,0,0
oo--o--xx,0,0,313,63,0,102,16,0,0
-o-x-x-oo,204,0,24,0,23,0,119,0,0
-xxoo--o-,20,0,0,0,0,189,83,0,136
--o--o--x,5504,1004,0,2110,4053,0,2380,4703,0
-x-oo-o-x,59,0,137,0,0,37,0,0,0
-x-ooxoox,0,0,36,0,0,0,0,0,0
o-oxooxx-,0,0,0,0,0,0,0,0,43
x-oo-ooxx,0,0,0,0,50,0,0,0,0
xoo----ox,0,0,0,238,21,99,165,0,0
xoo--xoox,0,0,0,0,32,0,0,0,0
-o-x-o---,3537,0,1162,0,1561,0,3378,1097,1963
-o-xxo-o-,284,0,68,0,0,0,310,0,156
oo-o-xx--,0,0,363,0,23,0,0,27,211
xoo-oox-x,0,0,0,37,0,0,0,39,0
o-x-x-oo-,0,0,0,61,0,178,0,0,57
oox-x-oox,0,0,0,0,0,38,0,0,0
oo-oxx---,0,0,172,0,0,0,83,0,60
o-x---xoo,0,152,0,162,22,66,0,0,0
xo--o-x-o,0,0,14,20,0,15,0,122,0
-oxoo---x,0,0,0,0,0,27,156,217,0
oxx--oxoo,0,0,0,0,42,0,0,0,0
x--xo-oo-,0,5,0,0,0,0,0,0,0
-x-oxoo--,665,0,136,0,0,0,0,22,168
xx-ooxoo-,0,0,40,0,0,0,0,0,0
o-xo---xo,0,23,0,0,219,0,101,0,0
-xoo-ooxx,0,0,0,0,46,0,0,0,0
-x--oo---,1046,0,1310,600,0,0,321,85,28
xxo--o-o-,0,0,0,58,102,0,102,0,115
xxo-ooxo-,0,0,0,42,0,0,0,0,0
x-o-oox--,0,81,0,24,0,0,0,42,127
xo-o-oxox,0,0,0,0,31,0,0,0,0
-ooxo--x-,159,0,0,0,0,0,98,0,21
o-o-xx-o-,0,114,0,19,0,0,138,0,79
o-o-x----,0,2639,0,1650,0,1222,923,1938,463
oxo-xo---,0,0,0,25,0,0,84,18,68
-o-xxo--o,65,0,51,0,0,0,75,0,0
ooxoo-x-x,0,0,0,0,0,49,0,36,0
---xo-o--,0,322,208,0,0,354,0,0,192
-xxxooo-o,45,0,0,0,0,0,0,0,0
x-o-x-oo-,0,61,0,170,0,142,0,0,17
---o-x--o,365,302,315,0,632,0,253,248,0
x--o-ox-o,0,20,200,0,164,0,0,0,0
--x-xoo-o,25,126,0,0,0,0,0,65,0
o-xo--x-o,0,52,0,0,20,82,0,199,0
