--o---o-x,746001,577434,0,478203,1688204,507035,0,476178,0
o-o---oxx,0,3716,0,0,3807,0,0,0,0
oxo--ooxx,0,0,0,0,347,0,0,0,0
-oo----x-,856852,0,0,158574,283140,27332,968347,0,898864
-oox---xo,4268,0,0,0,3431,4287,4416,0,0
-oox-xoxo,0,0,0,0,329,0,0,0,0
---oxo---,3291328,3076784,3437310,0,0,0,3484622,3159048,3190262
-oxoxo---,21213,0,0,0,0,0,213,6586,18658
x--o--o--,0,2396350,2195427,0,2509418,764515,0,836205,2650846
x--oxoo--,0,29986,18743,0,0,0,0,16405,187
xoxoxoo--,0,0,0,0,0,0,0,0,389
o--oo--xx,0,4736,9081,0,0,13948,193,0,0
-oo-xo--x,165,0,0,10860,0,0,14254,13886,0
----oox--,1262428,321413,234200,1274592,0,0,0,1041522,824789
x---oox-o,0,7590,16489,198,0,0,0,5617,0
--o--x-o-,593815,89970,0,1160536,1245517,0,458761,0,455869
-oox-x-o-,10602,0,0,0,175,0,7443,0,4179
-ox-xo--o,7006,0,0,10945,0,0,188,9237,0
-oxxxo-oo,0,0,0,0,0,0,370,0,0
--xoxo-o-,25200,18810,0,0,0,0,189,0,19677
-xxoxo-oo,387,0,0,0,0,0,364,0,0
-----xoo-,604797,308405,1126883,751208,1738610,0,0,0,2294645
oo--xxoox,0,0,371,352,0,0,0,0,0
x-oo-----,0,426926,0,0,1521554,164792,476624,656268,1421182
x-oo-ox--,0,0,0,0,9791,0,0,3129,13513
xoooxox--,0,0,0,0,0,0,0,0,370
-o-ox----,1798868,0,2880251,0,0,1043906,2688591,747428,2964248
x-x--o-oo,0,186,0,11484,12490,0,28096,0,0
x-xoxo-oo,0,346,0,0,0,0,352,0,0
----x-oo-,1580999,405073,828017,1302132,0,1582522,0,0,2611725
x--ox-oo-,0,12483,12488,0,0,6396,0,0,179
--o-x---o,276645,792686,0,995047,0,1330673,368319,874717,0
-oo-x--xo,0,0,0,4569,0,4736,0,0,0
-ooxx-oxo,0,0,0,0,0,371,0,0,0
-oxox--o-,22852,0,0,0,0,16613,184,0,29612
xoxox--oo,0,0,0,0,0,0,374,0,0
ox-oo--x-,0,0,0,0,0,0,4892,0,5301
oxooo-xx-,0,0,0,0,0,0,0,0,354
----xo--o,519604,1801376,2589083,368500,0,0,1331297,1109048,0
---xxoo-o,0,2965,0,0,0,0,0,4609,0
o-x-----o,0,535775,0,453120,1542096,369540,645625,462301,0
o-xo---xo,0,4666,0,0,11811,0,9948,0,0
ooxox--xo,0,0,0,0,0,0,356,0,0
o---o-x--,0,76417,328143,120161,0,514463,0,746785,988716
o--xoox--,0,0,0,0,0,0,0,10639,8478
o-oxoox-x,0,0,0,0,0,0,0,370,0
-o-x-oxo-,194,0,10470,0,17616,0,0,0,4274
x-o---o--,0,537587,0,335365,1589161,471155,0,550079,781253
x-ooxoox-,0,376,0,0,0,0,0,0,328
-oo--x-ox,7884,0,0,4252,15847,0,0,0,0
-oox-xoox,0,0,0,0,364,0,0,0,0
--oxo----,639243,88859,0,0,0,101091,1080240,354206,510450
--oxoox--,163,4979,0,0,0,0,0,13835,17130
---x--o-o,71626,261749,71062,0,898430,314183,0,480655,0
o--xx-o-o,0,11412,4277,0,0,179,0,18607,0
oxoxx-o-o,0,0,0,0,0,333,0,346,0
xo-x-o-o-,0,0,4646,0,18191,0,184,0,12568
--xo-o---,1987757,2196270,0,0,3199949,0,1312807,657094,882410
oxxo-o---,0,0,0,0,10568,0,8714,5015,0
oxxoxo--o,0,0,0,0,0,0,330,370,0
----oxo--,265857,341437,1271023,107849,0,0,0,70047,558055
-o--oxo-x,4963,0,165,2693,0,0,0,9794,0
--oo--oxx,7809,4577,0,0,15805,0,0,0,0
xooo--oxx,0,0,0,0,342,0,0,0,0
o-----xo-,0,163307,1286717,523397,1876028,552713,0,0,437079
oox---xo-,0,0,0,8164,181,11659,0,0,13322
--o-o--x-,402470,86321,0,406655,0,94575,983234,0,644453
-ooxo--x-,8146,0,0,0,0,0,11362,0,4389
-ooxo-xxo,351,0,0,0,0,0,0,0,0
--x--o--o,2560594,2453168,0,836705,2429551,0,2407252,926402,0
--xxoo--o,18095,9185,0,0,0,0,7907,0,0
--xxooxoo,346,0,0,0,0,0,0,0,0
ox---oxo-,0,0,9251,0,8025,0,0,0,0
ox-oxoxo-,0,0,348,0,0,0,0,0,0
xo--o----,0,0,87648,423552,0,46039,1095109,529384,342259
xox-oo---,0,0,0,5935,0,0,5574,0,0
xoxxoo--o,0,0,0,0,0,0,392,0,0
-oo-----x,2119604,0,0,613020,1368617,462844,1785308,947439,0
-oo-x-o-x,154,0,0,16962,0,11868,0,9565,0
-ooxx-oox,337,0,0,0,0,397,0,0,0
-----x-oo,160272,73504,344542,826455,1104092,0,719306,0,0
o-x--x-oo,0,0,0,5314,14326,0,4476,0,0
o-xo-xxoo,0,0,0,0,332,0,0,0,0
x-oo--ox-,0,9435,0,0,19047,0,0,0,8011
xxoo--oxo,0,0,0,0,339,0,0,0,0
o-o-----x,0,486010,0,109867,289197,60044,338326,920177,0
o-ox-o--x,0,0,0,0,0,0,4171,6108,0
oxox--o--,0,0,0,0,15814,8355,0,8344,0
oxox-xo-o,0,0,0,0,333,0,0,0,0
---o--xo-,979418,429587,1764347,0,1439438,495846,0,0,896302
o-xo--xo-,0,8549,0,0,200,16571,0,0,16752
ooxo--xox,0,0,0,0,310,359,0,0,0
oo-----x-,0,0,770331,64099,326661,239144,1043948,0,921813
oox----xo,0,0,0,0,7092,0,9169,0,0
o-----x-o,0,410366,558574,354525,1833933,530999,0,436464,0
oo-x--x-o,0,0,8923,0,13119,2597,0,0,0
ooxx--xoo,0,0,0,0,341,0,0,0,0
-xxo-oo--,180,0,0,0,11929,0,0,7064,2316
-o----xo-,2123716,0,1220534,2106378,2926310,682169,0,0,788532
-o-xxoxoo,376,0,349,0,0,0,0,0,0
-oo-xx--o,9108,0,0,175,0,0,4172,5363,0
-----oxo-,3032484,890487,2508707,1266989,2267371,0,0,0,1007744
--x--oxoo,28540,17824,0,18930,190,0,0,0,0
---oxoxo-,18203,8686,154,0,0,0,0,0,18400
x-ooxoxo-,0,0,0,0,0,0,0,0,369
-o-x--o--,603710,0,366207,0,1523701,1145944,0,88180,796374
-o-xxoo--,9447,0,0,0,0,0,0,0,7467
-ooxxoo-x,356,0,0,0,0,0,0,0,0
o---x-o--,0,866445,291847,1394232,0,985365,0,920596,286126
----xooxo,4525,196,9518,4217,0,0,0,0,0
--xoxooxo,0,361,0,0,0,0,0,0,0
x--oo----,0,425995,942269,0,0,467453,73049,125788,353059
xx-oo---o,0,0,181,0,0,8026,4660,4011,0
-o----ox-,159609,0,60706,90847,327964,203928,0,0,388085
-o--oxox-,0,0,8079,0,0,0,0,0,9217
-o-ooxoxx,0,0,370,0,0,0,0,0,0
-xo-----o,96540,0,0,185234,827971,483517,59076,448241,0
-xo---oxo,4597,0,0,4831,192,8325,0,0,0
x--ooxo--,0,8031,16425,0,0,0,0,0,7183
---xo--o-,967299,565674,250743,0,0,49343,363043,0,47267
-x-xo--oo,12911,0,4815,0,0,0,11528,0,0
xx-xoo-oo,0,0,371,0,0,0,338,0,0
o-xo-----,0,304359,0,0,1230719,1016788,2279997,686693,1781213
o-xo-ox--,0,11831,0,0,172,0,0,15834,10348
o--x---o-,0,100392,836388,0,1522315,944368,369766,0,452429
o--x-x-oo,0,4110,3319,0,177,0,7537,0,0
-o----o-x,1624930,0,1705574,950739,2568591,1999121,0,379002,0
-oo---oxx,9543,0,0,0,7485,0,0,0,0
xoo--ooxx,0,0,0,0,364,0,0,0,0
ox-o-----,0,0,290605,0,1036179,57475,757069,994555,462112
oxoo--x--,0,0,0,0,8175,0,0,21524,7989
-ox--ox-o,17758,0,0,18431,182,0,0,6965,0
o---ox---,0,103727,578785,117093,0,0,320904,320788,1070380
oo--ox--x,0,0,175,2931,0,0,9864,15556,0
ox------o,0,0,468791,298255,1865479,377604,472303,565599,0
oxo----xo,0,0,0,2321,173,8532,3321,0,0
oxoo--xxo,0,0,0,0,408,0,0,0,0
--ox---o-,2688285,268848,0,0,2146829,1053734,1040607,0,776023
-xox--oo-,0,0,0,0,4684,6774,0,0,0
oxoxx-oo-,0,0,0,0,0,376,0,0,0
x--oo-ox-,0,6438,2132,0,0,0,0,0,0
x-xoo-oxo,0,357,0,0,0,0,0,0,0
--oox-o-x,185,14222,0,0,0,9776,0,12774,0
-xooxoo-x,344,0,0,0,0,0,0,378,0
oox------,0,0,0,854092,2776383,2157237,2466114,733300,2115431
oox--x-o-,0,0,0,9626,26570,0,14205,0,188
----xoxoo,16021,10095,199,12652,0,0,0,0,0
x---o---o,0,948162,1276287,1443112,0,183520,1273207,223739,0
x-x-o-o-o,0,164,0,3827,0,3375,0,10970,0
--o---xo-,1463251,113270,0,1163509,595839,418656,0,0,453450
-oo--xxo-,5035,0,0,8363,4236,0,0,0,0
-oo-xxxoo,0,0,0,355,0,0,0,0,0
-o-xx-oo-,16326,0,3163,0,0,186,0,0,23034
x----o--o,0,748466,2465564,1100959,716861,0,2038728,194808,0
x-xo-o--o,0,175,0,0,16698,0,13413,3093,0
x-xo-oxoo,0,327,0,0,364,0,0,0,0
-oxoxoo-x,376,0,0,0,0,0,0,0,0
ooxo--x--,0,0,0,0,149,16839,0,17723,25380
ooxo-xx-o,0,0,0,0,367,0,0,0,0
--oox----,1603796,1402064,0,0,0,290284,699962,2433491,2636468
o-oox-x--,0,7118,0,0,0,0,0,14313,5641
o-ooxoxx-,0,335,0,0,0,0,0,0,358
-o-o--x--,991997,0,2338735,0,2861955,753924,0,1424108,2606041
-o-ox-x-o,11238,0,163,0,0,8189,0,7767,0
-o-oxxxoo,0,0,356,0,0,0,0,0,0
xo-o-----,0,0,890463,0,1618696,365695,893165,493105,1688201
xo-o--o-x,0,0,19688,0,186,17113,0,8976,0
xoxo-oo-x,0,0,0,0,374,0,0,0,0
--xo-ox-o,12844,12099,0,0,181,0,0,9249,0
-xxo-oxoo,364,0,0,0,364,0,0,0,0
-xo-o----,91036,0,0,113246,0,0,269909,125965,115691
oxo-o--x-,0,0,0,0,0,0,8624,0,9338
oxo-oo-xx,0,0,0,0,0,0,356,0,0
--o-xoo-x,170,17916,0,7327,0,0,0,21573,0
-oxx-o-o-,3914,0,0,0,9012,0,15099,0,0
x-xo-o-o-,0,178,0,0,32069,0,8413,0,17346
xoo-xo---,0,0,0,11842,0,0,17652,8787,201
xooxxo-o-,0,0,0,0,0,0,377,0,364
------oxo,409851,1490027,487673,424951,1249517,392581,0,0,0
--o-x-oxo,3088,165,0,13448,0,17747,0,0,0
o------xo,0,648172,393124,447287,1380090,342202,494877,0,0
oox-xo-xo,0,0,0,0,0,0,325,0,0
-oo--o-xx,16211,0,0,4649,13596,0,187,0,0
--x---oo-,1814096,936173,0,284328,824248,1334062,0,0,2202910
-xxo--oo-,205,0,0,0,4471,7785,0,0,12710
x--xoo--o,0,10937,19887,0,0,0,179,4632,0
x-xxoo-oo,0,345,0,0,0,0,363,0,0
xx-o-o--o,0,0,186,0,14191,0,4374,6734,0
-ox-o----,48595,0,0,49744,0,382074,384838,431928,792521
oox-o---x,0,0,0,6552,0,188,15784,16985,0
oox-x---o,0,0,0,16342,0,16866,170,8114,0
--oxoo--x,8739,0,0,0,0,0,19024,8954,0
x-oo--xo-,0,0,0,0,12485,0,0,0,8935
--o--xoxo,0,8028,0,8845,17887,0,0,0,0
o-ox-xoxo,0,0,0,0,357,0,0,0,0
--xo----o,1139236,2493088,0,0,2164918,230406,1475506,636601,0
-oxox---o,7946,0,0,0,0,9621,179,9346,0
o--x----o,0,267432,456788,0,1489357,525008,415972,498001,0
o--x--xoo,0,0,7906,0,17045,7056,0,0,0
oo-xx-xoo,0,0,334,0,0,369,0,0,0
-o-ooxx--,0,0,3265,0,0,0,0,6805,15513
oo-ooxx-x,0,0,391,0,0,0,0,360,0
o----x-o-,0,186764,2084567,990305,2098360,0,796494,0,960773
o-o-xx-o-,0,9474,0,168,0,0,4769,0,4526
o-o-xxxoo,0,0,0,389,0,0,0,0,0
---x---oo,961741,306516,715860,0,1877731,791572,2628822,0,0
oxox-x-oo,0,0,0,0,355,0,0,0,0
-oo--x-xo,0,0,0,3430,4960,0,0,0,0
------xoo,2544798,938055,2426809,2270766,2632644,805564,0,0,0
-ox---xoo,12243,0,0,12200,165,6413,0,0,0
o---xo---,0,1421164,1604008,260348,0,0,2433081,2882861,835288
o--oxox--,0,14534,186,0,0,0,0,29107,20048
ox-oxox-o,0,0,366,0,0,0,0,342,0
-x----o-o,913731,0,844691,277180,1062957,294654,0,1653052,0
x---xooo-,0,17694,17076,9453,0,0,0,0,191
xx-oxooo-,0,0,347,0,0,0,0,0,392
x-o-o----,0,108577,0,655864,0,90403,1439024,389130,290484
x-o-o-x-o,0,4403,0,202,0,8593,0,3863,0
---o-x-o-,612279,467693,1655431,0,943459,0,471615,0,1390906
---o-xxoo,0,0,6376,0,5783,0,0,0,0
o--oo-x-x,0,5333,16236,0,0,16351,0,199,0
ooxoo-x-x,0,0,0,0,0,360,0,383,0
----o-o-x,277541,329877,1374764,94867,0,569550,0,99616,0
----oxoox,3358,9421,173,2485,0,0,0,0,0
-o-----ox,1273237,0,1593223,627296,2909350,1852013,904059,0,0
-o-o--xox,6820,0,13617,0,13874,4469,0,0,0
-ooox-xox,351,0,0,0,0,0,0,0,0
o-o-xo-x-,0,176,0,3942,0,0,6227,0,13433
o-xoxo---,0,17811,0,0,0,0,174,14971,10500
xo--o-x-o,0,0,3495,184,0,6204,0,9897,0
xoo-oxx-o,0,0,0,375,0,0,0,0,0
o---x---o,0,1520685,1564473,1732080,0,1831781,1921679,1497035,0
ox--x-o-o,0,0,4998,13220,0,9192,0,192,0
-x-oxoo--,30051,0,13736,0,0,0,0,175,10477
oo---xox-,0,0,4664,4988,6104,0,0,0,5691
oo--oxoxx,0,0,376,0,0,0,0,0,0
o---x-oxo,0,213,3096,17785,0,13083,0,0,0
-o-o----x,1460440,0,2794883,0,2939422,1518587,2474495,1390888,0
-o-o-o-xx,14989,0,3713,0,16033,0,177,0,0
---o-x--o,78487,176508,300905,0,339812,0,169684,88014,0
x--oox--o,0,8126,8387,0,0,0,0,0,0
ooxo-xxo-,0,0,0,0,337,0,0,0,362
xoo--o--x,0,0,0,17270,174,0,24693,21031,0
--x-oo---,1086575,501447,0,494220,0,0,313402,89365,60551
x-x-ooo--,0,179,0,13931,0,0,0,4937,4261
xoox---o-,0,0,0,0,29324,13541,171,0,10416
xooxx--oo,0,0,0,0,0,311,315,0,0
x--o-o---,0,1799872,1955941,0,3057647,0,956307,587580,1200480
o--o---x-,0,1061608,808526,0,2334826,344763,2316248,0,767498
o-oo---xx,0,12381,0,0,8322,5492,188,0,0
-ooo--xx-,7325,0,0,0,3770,4489,0,0,175
--ox----o,727349,262302,0,0,1000846,1134756,842963,434164,0
-xox--o-o,0,0,0,0,8048,4382,0,4292,0
-o--xo---,2865280,0,1965267,743159,0,0,3241076,724339,2146844
-o--xo-ox,166,0,15501,9353,0,0,17421,0,0
--x-o--o-,1007712,1420971,0,289501,0,1044044,447496,0,753696
--xoox-o-,12097,18549,0,0,0,0,6973,0,159
-x---o-o-,1548483,0,1282705,494201,953146,0,676336,0,432541
-xo--oxo-,4275,0,0,4232,0,0,0,0,0
------oox,2521786,933636,2826051,742809,2750667,2247237,0,0,0
--x-o-oox,12535,17735,0,3533,0,184,0,0,0
-xxoo-oox,345,0,0,0,0,359,0,0,0
-oo---xox,11729,0,0,3760,7532,0,0,0,0
-----oo-x,1279084,602548,481234,149611,1396647,0,0,406852,0
xo---oo-x,0,0,10336,7402,171,0,0,9502,0
xxoo-o---,0,0,0,0,15659,0,0,2519,7880
-oxx--oo-,0,0,0,0,6103,5670,0,0,4758
ooxx-xoo-,0,0,0,0,355,0,0,0,342
--x-xooo-,16797,5397,0,0,0,0,0,0,8867
-xxoxooo-,372,0,0,0,0,0,0,0,0
---ox---o,474328,2547822,2781532,0,0,332450,1418747,1615795,0
x--oxo--o,0,12131,17249,0,0,0,8448,4227,0
o-x-o----,0,73930,0,114763,0,539105,313983,387787,1110968
o-x-o-o-x,0,3015,0,7600,0,191,0,4054,0
x--o---o-,0,1145230,2920700,0,2031778,557246,1031105,0,1977248
x-xo--oo-,0,176,0,0,11153,11271,0,0,26291
--o--xoox,7575,0,0,9592,18769,0,0,0,0
-oo-xxoox,364,0,0,359,0,0,0,0,0
-x---ooox,14074,0,7659,0,11893,0,0,0,0
-xxo-ooox,351,0,0,0,0,0,0,0,0
x-oox-oxo,0,347,0,0,0,0,0,0,0
-oxo--o-x,21042,0,0,0,16737,173,0,4028,0
x-o--o---,0,342688,0,1095101,1237349,0,2067286,693157,2145790
x-o--oox-,0,5543,0,0,14619,0,0,0,10059
---o--o-x,2597369,693067,2013907,0,1476202,1134891,0,418028,0
o----xo--,0,321933,844096,1566665,976606,0,0,314484,700775
o-x--xoo-,0,4149,0,16622,10899,0,0,0,200
oox-xxoo-,0,0,0,358,0,0,0,0,347
x--oxo-o-,0,19895,22928,0,0,0,17657,0,160
